ENSOKIT00005001584.1	sp|O75962|TRIO_HUMAN	83.333	48	8	0	78	221	1350	1397	9.19e-33	93.2
ENSOKIT00005001584.1	sp|O75962|TRIO_HUMAN	76.923	39	9	0	226	342	1399	1437	9.19e-33	66.6
ENSOKIT00005001584.1	sp|F1M0Z1|TRIO_RAT	83.333	48	8	0	78	221	1350	1397	1.07e-32	93.2
ENSOKIT00005001584.1	sp|F1M0Z1|TRIO_RAT	76.923	39	9	0	226	342	1399	1437	1.07e-32	66.6
ENSOKIT00005001584.1	sp|Q0KL02|TRIO_MOUSE	83.333	48	8	0	78	221	1350	1397	1.08e-32	93.2
ENSOKIT00005001584.1	sp|Q0KL02|TRIO_MOUSE	76.923	39	9	0	226	342	1399	1437	1.08e-32	66.6
ENSOKIT00005001584.1	sp|O60229|KALRN_HUMAN	83.333	48	8	0	78	221	1339	1386	2.71e-32	91.3
ENSOKIT00005001584.1	sp|O60229|KALRN_HUMAN	79.487	39	8	0	226	342	1388	1426	2.71e-32	67.0
ENSOKIT00005001584.1	sp|P97924|KALRN_RAT	83.333	48	8	0	78	221	1312	1359	3.77e-32	91.3
ENSOKIT00005001584.1	sp|P97924|KALRN_RAT	76.923	39	9	0	226	342	1361	1399	3.77e-32	66.6
ENSOKIT00005003865.1	sp|P35072|TCB1_CAEBR	39.869	153	74	3	2996	3403	54	205	1.80e-23	105
ENSOKIT00005003867.1	sp|P35072|TCB1_CAEBR	39.869	153	74	3	2246	2653	54	205	1.52e-23	105
ENSOKIT00005004726.1	sp|Q96SB4|SRPK1_HUMAN	77.211	294	59	2	1	879	1	287	1.36e-138	422
ENSOKIT00005004726.1	sp|Q96SB4|SRPK1_HUMAN	83.060	183	31	0	1060	1608	472	654	1.42e-105	336
ENSOKIT00005004726.1	sp|Q5RD27|SRPK1_PONAB	77.551	294	58	2	1	879	1	287	3.11e-138	421
ENSOKIT00005004726.1	sp|Q5RD27|SRPK1_PONAB	83.060	183	31	0	1060	1608	472	654	1.40e-105	336
ENSOKIT00005004726.1	sp|O70551|SRPK1_MOUSE	77.551	294	58	2	1	879	1	287	3.20e-137	418
ENSOKIT00005004726.1	sp|O70551|SRPK1_MOUSE	83.607	183	30	0	1060	1608	465	647	2.66e-106	338
ENSOKIT00005004726.1	sp|O54781|SRPK2_MOUSE	78.947	247	45	1	139	879	47	286	7.06e-125	387
ENSOKIT00005004726.1	sp|O54781|SRPK2_MOUSE	75.410	183	45	0	1060	1608	498	680	1.83e-94	308
ENSOKIT00005004726.1	sp|P78362|SRPK2_HUMAN	78.947	247	45	1	139	879	49	288	2.13e-124	386
ENSOKIT00005004726.1	sp|P78362|SRPK2_HUMAN	75.410	183	45	0	1060	1608	505	687	3.36e-94	307
ENSOKIT00005004734.1	sp|Q96SB4|SRPK1_HUMAN	79.537	259	52	1	1	774	1	259	4.57e-138	417
ENSOKIT00005004734.1	sp|Q96SB4|SRPK1_HUMAN	78.974	195	41	0	706	1290	460	654	1.57e-107	338
ENSOKIT00005004734.1	sp|Q5RD27|SRPK1_PONAB	79.923	259	51	1	1	774	1	259	1.09e-137	416
